alignment	length	pval	dmel_cpg	dsim_cpg	dyak_cpg	dmel_len	dsim_len
FBgn0085279-0.fa	318	0.7922192313237272	0.5112704851094897	1.0000004394679209e-06	1.0000004394679209e-06	0.04778030032442243	0.12706385530742856
FBgn0044452-0.fa	352	0.9997002071146729	1.0000001641160182e-06	1.0000001241231323e-06	1.0000001241231323e-06	0.014872323966914324	0.04305819876712476
FBgn0264829-1.fa	296	0.9999671754524321	1.0000000424193778e-06	1.0000000187628603e-06	1.0000000187628603e-06	0.04168149794532817	0.007153427580145671
FBgn0263046-0.fa	376	0.9992089416376932	1.0000000000365437e-06	1.0000009514519058e-06	1.0000009514519058e-06	0.3288664750955399	0.33824162669457175
FBgn0032168-1.fa	346	0.37984474741538166	0.5846572560687952	1.6008908512331448	1.6008908512331448	0.07312525313954614	0.08918143053272111
FBgn0034245-0.fa	398	0.31295323106986306	0.4112245791880228	1.3935490543560116	1.3935490543560116	0.2936519881664051	0.3052985019633989
FBgn0033515-1.fa	340	0.3470376183209618	2.80074358843103	1.407948945116563	1.407948945116563	1.0000067998795914e-06	0.054584039427482606
FBgn0027081-0.fa	304	0.009214614405441558	1.8185913655939194	1.0000085802166943e-06	1.0000085802166943e-06	0.031269804531715344	0.008968604371654683
FBgn0034642-0.fa	296	0.07416413547531094	0.6462668366566247	2.1341221024547865	2.1341221024547865	1.000000679413854e-06	0.06768887655915844
FBgn0035253-1.fa	298	0.7959407659099378	2.82122334164225	2.217193811867472	2.217193811867472	0.13684715569976952	0.09771788030142972
FBgn0038877-1.fa	322	0.5224618881615581	2.8282036423587362	6.543443710968318	6.543443710968318	0.05098215682614019	0.012979707293047406
FBgn0010408-1.fa	286	0.9983137455384916	1.900332115367134e-06	2.297680042280043	2.297680042280043	1.0000047009864053e-06	19.649096789050517
FBgn0022153-0.fa	602	0.43446650859570557	1.8525631652904309	1.000001296918549e-06	1.000001296918549e-06	0.0489287774918289	0.0348251185034778
FBgn0036516-1.fa	590	0.5037260353694742	18.240739615963275	49.999999999858794	49.999999999858794	0.6525594721049292	0.7655981338120673
FBgn0032256-0.fa	326	0.8240193101294125	1.101527981145214	0.8269208917962264	0.8269208917962264	0.06784131489086612	0.06669348902367499
FBgn0039175-1.fa	292	0.9996610867635352	1.000000799453478e-06	1.0000021528538362e-06	1.0000021528538362e-06	0.07704699228806021	0.05315051188947249
FBgn0039733-0.fa	506	0.3165264160719961	49.99999999966573	1.7784296325944253	1.7784296325944253	1.0000007525626267e-06	0.04455262865358235
FBgn0034985-1.fa	298	0.4308794108009326	3.160509749801949	1.0000139535318006e-06	1.0000139535318006e-06	0.04818551398989835	0.07985390738418864
FBgn0005671-1.fa	312	0.18602992231939192	1.7942867443479118	1.0000003229113273e-06	1.0000003229113273e-06	0.039374919263151925	0.05087447911570098
FBgn0025678-1.fa	476	0.8259982044192732	2.2953884432221465	1.9903837475018173	1.9903837475018173	0.47937645675619434	0.4140134341501496
FBgn0283678-0.fa	300	0.3176741711833056	1.000001594407564e-06	1.4046456627444561	1.4046456627444561	1.0000018073131962e-06	0.12299754459173887
FBgn0037146-0.fa	372	0.737315764837535	0.8043028874013339	1.2027974832231731	1.2027974832231731	0.12365114295350942	0.06420271719075117
FBgn0029088-1.fa	362	0.3042442296937796	6.245651786151455	15.54093963725633	15.54093963725633	0.04525409234676736	0.016722774506543636
FBgn0082831-0.fa	342	0.37824880225439006	1.0000006839765358e-06	1.7116934546384115	1.7116934546384115	0.03645250747642231	0.044836795428785686
FBgn0031457-1.fa	472	0.4770922300981376	3.4437323427952884	2.3993806921175946	2.3993806921175946	0.10292495019928603	1.000005389896983e-06
FBgn0027079-1.fa	296	0.12028939388102397	1.0000003344962365e-06	0.6687122858518366	0.6687122858518366	0.20963926963407625	0.07273094882417813
FBgn0034585-1.fa	354	0.27318265557032384	42.94509094659957	11.620825095789773	11.620825095789773	0.8725676475988837	0.868106479637463
FBgn0042180-1.fa	376	0.1860197139766786	2.7624017040263262	8.292509642593325	8.292509642593325	0.8622161856385422	0.7133223990868259
FBgn0033539-1.fa	302	0.999948664544315	1.0000018710064513e-06	1.0000056197621608e-06	1.0000056197621608e-06	0.05075101915384127	0.011496030539329792
FBgn0035402-1.fa	312	0.9999124526239798	1.000000169492547e-06	1.0000004304403348e-06	1.0000004304403348e-06	0.0945548144697768	0.07206401960313123
FBgn0042641-1.fa	328	0.6701060918589201	1.1274807150909973	1.174318513818273	1.174318513818273	0.04953617262353856	0.04247875226825817
FBgn0033902-0.fa	422	0.24876609029316776	1.0000007171874189e-06	2.316006869182275	2.316006869182275	0.02810839330010417	0.05382031233771416
FBgn0051201-1.fa	376	0.9990953034391759	1.0000002547807734e-06	1.000000033057332e-06	1.000000033057332e-06	0.10483760976330668	0.14561665340238444
FBgn0033260-1.fa	532	0.43609984839827465	1.8072725869619217	0.8116075972199014	0.8116075972199014	1.0021917828039446	1.327325764788632
FBgn0036726.fa	434	0.31074688916563253	1.0000002491268981e-06	0.7974815822448791	0.7974815822448791	0.02437424713987507	1.048308185227174
FBgn0028544-0.fa	500	0.9999982154796989	1.0000000592159179e-06	1.0000000616419295e-06	1.0000000616419295e-06	0.0486080292200593	0.015603827281019937
FBgn0040763-0.fa	314	0.9994436317893644	1.0000045810757505e-06	1.0000009640550028e-06	1.0000009640550028e-06	0.5062525026342063	0.45422237401052257
FBgn0250838-1.fa	408	0.19997194049327616	0.7751019127494762	1.0000014359095505e-06	1.0000014359095505e-06	0.0492071549390343	0.06346758322968975
FBgn0062412-1.fa	292	0.805590853843789	49.999999999781856	4.531072694768412	4.531072694768412	0.029605575888591525	1.6763745319746395
FBgn0038251-1.fa	358	0.26689440560817584	5.10793478213644	1.143744688444366	1.143744688444366	0.09763588956183754	2.9360788327419147
FBgn0003317-0.fa	312	0.13820828335715546	1.3320625672054893	1.0000000409576403e-06	1.0000000409576403e-06	0.05841144896607336	0.09574585083554239
FBgn0264075-1.fa	328	0.9998903149990983	1.0000000958038783e-06	1.0000011707847902e-06	1.0000011707847902e-06	0.03305220786845669	0.011637330173748269
FBgn0037472-1.fa	358	0.8792036029915106	45.65205736982038	49.99999999999999	49.99999999999999	0.007491058182310747	0.008010281954173184
FBgn0029800-0.fa	248	0.46769181806666715	3.1939988533652115	1.0969371085156987	1.0969371085156987	3.5905507796611373	0.6705980807771587
FBgn0031660-1.fa	378	0.18178960096542154	1.0974856796942425	1.0000004126885113e-06	1.0000004126885113e-06	0.06441248556189498	0.05384037124841051
FBgn0028342-0.fa	368	0.709088612470683	1.1678056682018656	0.39559700927957137	0.39559700927957137	0.07294537269197277	0.08251941142114023
FBgn0005596-0.fa	300	0.6848088474107261	1.0000033575413656e-06	0.9965642545396183	0.9965642545396183	0.24633907064791885	1.0000000290205439e-06
FBgn0086346-0.fa	370	0.4270932281962758	2.913220696704219	5.827821578872648	5.827821578872648	0.47281275511801096	1.0000095817391865e-06
FBgn0026371-1.fa	558	0.4528650845145148	1.9570648885853976	1.3582789957039871	1.3582789957039871	2.5133559873986524	2.5584090810824858
FBgn0032518-1.fa	348	0.999931550846016	1.0000001919406884e-06	1.0000002047747822e-06	1.0000002047747822e-06	0.005650212632817716	0.03508733448322208
FBgn0031437-0.fa	462	0.7297161048046972	0.2103491089847908	3.2287476495885366	3.2287476495885366	0.03928682957593047	0.023256624630512306
FBgn0034265-0.fa	352	0.40435538377049696	1.0000016439655823e-06	10.127214233677442	10.127214233677442	0.03537656156276254	0.01156616700932569
FBgn0011740-0.fa	332	0.1504805486782729	1.0000003720517533e-06	3.6872244433600425	3.6872244433600425	0.6267928342837602	2.1147757560805385
FBgn0001941-1.fa	616	0.6595906692092327	2.9322791752591795	1.8130121941354547	1.8130121941354547	0.004980593565045122	0.015375201671509567
FBgn0036761-1.fa	360	0.2792725163819873	19.910626239246604	0.8862184532505573	0.8862184532505573	0.014310968547708363	0.08936102083348459
FBgn0038617-0.fa	398	0.9102731249002946	2.0461825785710306	1.8832057398978794	1.8832057398978794	0.7531745655034153	0.6020044557953
FBgn0031820-0.fa	440	0.12744157485733545	1.0000001446165289e-06	1.9852696843980644	1.9852696843980644	0.04796322634065531	0.016585313516549537
FBgn0025725.fa	422	0.6720311252698628	1.1065998290158745	1.0000008707063473e-06	1.0000008707063473e-06	0.027017159667897788	0.0629648140659078
FBgn0032260-1.fa	302	0.8646119551675631	0.42170160683975944	0.2544463567744197	0.2544463567744197	0.013530639168062627	0.006835578907171138
FBgn0010741-1.fa	556	0.17587001730151547	1.000003924264945e-06	0.6658963119716719	0.6658963119716719	0.08577712373437898	0.07694318298958377
FBgn0037176.fa	370	0.9787004954367412	1.9120782904339557	1.8715012475248738	1.8715012475248738	0.025233904745764583	0.10020352855092102
FBgn0003044-0.fa	604	0.152690348911981	13.058968270250274	1.000000827337926e-06	1.000000827337926e-06	0.03371747069491161	0.03063619729840869
FBgn0031636-1.fa	326	0.9996841660376697	3.406473254830673e-06	1.2690516170995488e-05	1.2690516170995488e-05	1.0000008841453434e-06	0.18714666911759023
FBgn0023172-1.fa	370	0.1975827710554498	1.0000005088426679e-06	49.99999999967068	49.99999999967068	1.000000679413854e-06	0.024514344511623213
FBgn0027561-1.fa	632	0.13096091833192874	1.000000300735214e-06	2.0041292367425125	2.0041292367425125	0.450517004158771	0.386082321036617
FBgn0010612-1.fa	324	0.34809745145664406	5.611919013763251	1.0000018098565496e-06	1.0000018098565496e-06	0.014916967724635752	0.02944895340303937
FBgn0037074-1.fa	458	0.7682703927969718	0.5366984946921785	0.2898619215439897	0.2898619215439897	0.4585767933256039	1.0794625710377979
FBgn0033934-1.fa	398	0.6464849856890871	3.3569527570758635	2.142577703018537	2.142577703018537	0.051554514622364135	0.06486057707213547
FBgn0031661-1.fa	336	0.36232297183062345	1.0000320828883701e-06	8.687483360941396	8.687483360941396	0.7660424279672507	0.9039756863118308
FBgn0024360-0.fa	386	0.7942354071034318	0.8066350428063025	2.5335834952209586	2.5335834952209586	0.05184868854017631	0.05260266101880535
FBgn0028969-0.fa	398	0.5191338455017189	0.21439068174913456	0.761682436786327	0.761682436786327	5.877894751748904	1.0000000717025402e-06
FBgn0264560-0.fa	348	0.9997979834475891	1.000000357576202e-06	1.000000730052753e-06	1.000000730052753e-06	0.0181423517567687	0.05363747695742229
FBgn0032172-0.fa	312	0.38753075250004176	1.0000007886635883e-06	3.6596309193400685	3.6596309193400685	0.006465008614027189	0.006483919207682371
FBgn0019936-0.fa	452	0.6139900271280796	1.2163438459522409	1.0000043463399874e-06	1.0000043463399874e-06	0.051739294170227504	0.0635119823290621
FBgn0036075-1.fa	354	0.5885230704063666	1.10955122262289	1.0000009621369174e-06	1.0000009621369174e-06	0.08628184296993252	0.042923241377033725
FBgn0036999-1.fa	624	0.6147262227718544	24.548108549329545	49.99999999996418	49.99999999996418	0.23141993601921496	0.30037552446086596
FBgn0027560-0.fa	396	0.9341287854811834	1.3201135716633938	1.2001246258362186	1.2001246258362186	0.01704471140825417	0.18966304712265145
FBgn0035032-1.fa	384	0.47522676615436066	4.880404080836591	1.000231288124762e-06	1.000231288124762e-06	0.010844731445209053	0.015597642427607937
FBgn0029092-0.fa	752	0.749648301345211	1.0000136273551094e-06	0.47413173238260053	0.47413173238260053	0.0367747254506464	1.50717276407485
FBgn0038545-0.fa	358	0.8445752460308121	1.5781230415409113	1.2559807202526094	1.2559807202526094	0.06833220564516433	0.1292891185870847
FBgn0015000-0.fa	568	0.999991947158345	1.0000002749928294e-06	1.0000015581890759e-06	1.0000015581890759e-06	0.06339812723863461	0.02362433949566203
FBgn0046874-0.fa	414	0.9385731965439283	0.06378380129463068	1.000000232404031e-06	1.000000232404031e-06	0.44216148203535527	1.0000002438028304e-06
FBgn0002183-1.fa	304	0.14333219236476505	0.8383770594447784	1.0000000068567628e-06	1.0000000068567628e-06	0.10788834229541591	0.040795989767897896
FBgn0264432-1.fa	338	0.4286600996833406	1.7893030679097035	1.000000970553061e-06	1.000000970553061e-06	1.0000036852678112e-06	0.012361624899537635
FBgn0035423-1.fa	298	0.5709781839291016	49.9999999999658	33.63514607683928	33.63514607683928	0.018300923249070535	0.07173606478056214
FBgn0027608-0.fa	344	0.04240892650236817	7.19677449096406	0.5404193521800125	0.5404193521800125	0.0720803821807756	0.08797499280253936
FBgn0024245-1.fa	356	0.7048097879902007	2.77442538502392	2.0996753972480033	2.0996753972480033	1.000000727388446e-06	0.09048687727423162
FBgn0032538-0.fa	430	0.17454170259400742	1.0000119053433076e-06	2.262364181228516	2.262364181228516	0.2573006576745379	0.020531023268744786
FBgn0036501-1.fa	376	0.839530603173542	0.35089103182672765	1.0000209676595446e-06	1.0000209676595446e-06	1.253897452413706	0.2663221005659422
FBgn0036717-0.fa	392	0.5276538014817087	1.0000071391993267e-06	0.6742824809630014	0.6742824809630014	1.000000679413854e-06	0.03279049240747075
FBgn0022097.fa	320	0.9999938182403427	2.382804535486821e-05	1.718722296756971e-05	1.718722296756971e-05	0.006583371628599044	0.006293300494640582
FBgn0086370-1.fa	686	0.8402602112989346	1.0000014111277689e-06	1.159845052175372	1.159845052175372	0.03434476954958519	0.018371015948951457
FBgn0002989-0.fa	452	0.9996377308037132	0.20362393279637	0.20361811990267803	0.20361811990267803	1.0000028710608518e-06	0.23203108647860585
FBgn0039620-0.fa	326	0.2518888464284168	49.99999999968367	1.0000111273000224e-06	1.0000111273000224e-06	0.006587336717082994	0.01879621160887055
FBgn0026239-1.fa	488	0.13734752391602434	0.10759087408285083	5.499018970789246	5.499018970789246	0.011002470340003258	0.01614646047463944
FBgn0024291-0.fa	426	0.411573172455742	49.99999999775781	1.0003665516705253e-06	1.0003665516705253e-06	0.03344858552274381	0.014968703195318785
FBgn0016119-1.fa	298	0.45185929757877374	1.000000029870729e-06	1.1543513230392703	1.1543513230392703	0.0842787377695097	0.040510521079991244
FBgn0029174-1.fa	292	0.00622947144687144	1.0000000250105989e-06	1.463981274989815	1.463981274989815	0.1443880364488378	0.06966831476767156
FBgn0034946-0.fa	390	0.41764343561965067	3.2500614737171545	1.3041580124030459	1.3041580124030459	0.02926830202737228	0.047624429854638585
FBgn0037756-1.fa	312	0.1279141439424913	11.794765051668062	0.04261115730183275	0.04261115730183275	0.0853141368065258	0.1288516110869254
FBgn0030991-0.fa	340	0.9589760930681563	49.999999932012244	43.32297911125788	43.32297911125788	0.04517870687903157	0.06407996729094456
FBgn0027358.fa	474	0.36041026756036165	1.2812602656193892	0.021852613353483923	0.021852613353483923	0.7794465648197583	0.7786753637475704
FBgn0261596-0.fa	408	0.07487790915185188	0.7862647421225594	7.832981825569435	7.832981825569435	0.0475417620695303	0.02375969989466203
FBgn0038821-1.fa	338	0.723207978491911	1.950312995001448	2.440221791139109	2.440221791139109	0.02297844788802259	0.060335500912388644
FBgn0034802-1.fa	654	0.7338426084003512	1.4831557449281063	1.949964719496371	1.949964719496371	0.025757069712503165	0.044335003119696105
FBgn0038088-1.fa	334	0.8968115834098775	1.0000024013009365e-06	0.054318415714090684	0.054318415714090684	0.0434638074324521	0.04992857854073074
FBgn0027453-1.fa	480	0.48515813933657503	1.0000236678885811e-06	2.73472056519447	2.73472056519447	0.10732176757551697	1.0000093358886327e-06
FBgn0037900-1.fa	298	0.999918815469314	1.0000000199045303e-06	1.0000002515097837e-06	1.0000002515097837e-06	0.0579255669553068	0.28261326963723765
FBgn0001977-1.fa	370	0.5254119766502648	1.0407586640838034	5.2667306023208385	5.2667306023208385	0.2024656210905468	0.11217020667211504
FBgn0031904-0.fa	386	0.47529527458430454	2.828433934287759	1.0597613338290304	1.0597613338290304	1.1980567594841487	1.0691970518844776
FBgn0039358-0.fa	334	0.36094083665883103	1.0000005570556845e-06	1.458774862415304	1.458774862415304	0.12281910175934087	1.0062756305425098
FBgn0037653-0.fa	322	0.5298048093071599	1.281973104299525	2.817765801400276	2.817765801400276	0.09039934084115152	1.0000001056790727e-06
FBgn0032702-1.fa	362	0.9400128428114066	1.1823460194962825	1.1232579307048511	1.1232579307048511	1.8437049648605222	1.8409108249445472
FBgn0033610-0.fa	316	0.9999712053597422	1.000000397848902e-06	1.0000003373887771e-06	1.0000003373887771e-06	0.06698281665601026	0.02635532648714184
FBgn0050344-1.fa	336	0.9711729736580705	2.6217009870207857	2.5201808758584923	2.5201808758584923	0.08428549838947005	0.08801067170840238
FBgn0259985-1.fa	524	0.24685698175168685	13.387759537700456	24.711160721510435	24.711160721510435	1.2387923093332887	1.2828418429894664
FBgn0034182-0.fa	300	0.8505843073771185	0.6886631637439027	0.542698300510877	0.542698300510877	2.593721817570762	2.8897625197016277
FBgn0259785-0.fa	396	0.72132672007276	1.072074195085882	1.7538906887844539	1.7538906887844539	0.03976630204738155	0.04648077708879641
FBgn0042138-0.fa	544	0.5826866043273972	0.6811989464987056	1.0000000416958446e-06	1.0000000416958446e-06	0.03918619904157106	0.03205393854058608
FBgn0038837-1.fa	602	0.5178210933479837	1.6542588430057652	3.004667575094488	3.004667575094488	0.8154606427290406	0.7731180866143631
